nom_agence,email,site_web,siren,denomination,etat,dirigeant,activite
"Gardie Immobilier : Agence immobilière, Vente, Location, Syndic",contact@gardieimmobilier.fr,https://gardieimmobilier.fr/,400777827,CREDIT AGRICOLE IMMOBILIER SERVICES,A,DAVID CHOURAQUI,68.32A
Appartement à Aix-en-Provence – Palatium Provence Immo,l.madueno@palatium-provenceimmo.com,https://palatium-provenceimmo.com/biens/VA3523,422989715,PITCH IMMO,A,,41.10A
"Société ATHENA IMMO : Chiffre d'affaires, statuts, extrait d' ...",contact@athena-immo.com,https://www.pappers.fr/entreprise/athena-immo-993831874,899263958,ATHENA IMMO 5,A,CHRISTOPHE WEBER,68.20B
Chloe Cigolet : CMCIMMO,chloe.cigolet.immo@gmail.com,https://www.pappers.fr/dirigeant/chloe_cigolet_1995-01,393466065,MICHELYNE ASTIER IMMOBILIER,A,CHLOE MARIE CIGOLET,68.31Z
"Société INEXIA IMMO : Chiffre d'affaires, statuts, extrait ...",contact@inexia-immo.fr,https://www.pappers.fr/entreprise/inexia-immo-753977032,753977032,INEXIA IMMO,A,JEAN-LUC BOUISSE,68.32A
Syndic de Copropriété Montpellier - Bertrand Immobilier,syndic@bertrandimmobilier.fr,https://www.bertrandimmobilier.fr/syndic-copropriete/montpellier/,317751311,GRANIE IMMOBILIER (CENTURY 21 GRANIE IMMOBILIER),A,JEAN-FRANCOIS GRANIE,68.31Z
Immovea: Agence immobilière Béziers,agence.immovea@gmail.com,https://www.agence-immovea.fr/,890023013,IMMOVEA,A,TOM VEA,68.31Z
Agence immobilière Pavinor - Wattrelos,pavinorwattrelos@wanadoo.fr,https://www.pavinor.com/,477280879,PAVINOR,A,KARINE FORMENT,68.31Z
Sélection d'annonces avec ACTUEL IMMO,nathalie.trouessin@actuelimmo62.fr,https://www.actuelimmo62.fr/selection,450488069,ACTUEL IMMOBILIER,A,THOMAS EMILE JEAN BESSIERES,68.31Z
Nos coordonnées - Agence BLACKSTORK IMMOBILIER,contact@blackstorkimmobilier.com,https://www.blackstorkimmobilier.com/content/2/nos-coordonnees.html,898746615,BLACKSTORK,A,,68.31Z
"Agence immobilière de prestige Arcachon, Bordeaux, Côte ...",contact@agencelaclef.com,https://agencelaclef.com/,492498746,CREDIT AGRICOLE AQUITAINE AGENCE IMMOBILIERE (C3AI CREDIT AGRICOLE AQUITAINE AGENCE IMMOBILIERE),A,GUILLAUME PIERRE LAKDJA,68.31Z
Yolo Immobilier - Périgueux,contact@yolo-immobilier.fr,https://www.facebook.com/yoloimmobilierperigueux/,922237730,YOLO,A,LUCAS VILLOT,68.31Z
Laurent Goulle | Angers,laurent.goulle@immo-professionnel.fr,https://www.reseau-expertimo.fr/313-mandataire/1,528916901,NATHALIE LAURENT (SCHLOSSER),A,NATHALIE LAURENT (SCHLOSSER),68.31Z
CGU,contact@famicity.fr,https://www.famicity.fr/cgu,808632541,ARGUI (IMAGINE IMMOBILIER),A,GUILLAUME PHILIPPE JOSEPH MERIC,68.31Z
Axe Immobilier - 17 cours Paoli 20250 Corte,contact@axe-immobilier.fr,https://www.pagesjaunes.fr/pros/53061835,481370468,SARL AXE MOBILIER,A,MARIE DIANE LECA,68.31Z
Agence immobilière à Saint-Germain-en-Laye - Vente ...,agence@inspirimmo.fr,https://www.inspirimmo.fr/,510507783,TRIOPATRIMOINE (INSPIRIMMO),A,CYRIL JACQUES JEAN-MARIE ROLAND DOURDIN,68.31Z
HOMINGS: Accueil,mzinutti@homings.fr,https://www.homings.fr/fr/,853181113,MAX HOMES,A,MAXIME MARC ERIC SERVETTAZ,68.20A
Marc Foujols | Immobilier de Luxe Paris - France - International,paris@marcfoujols.com,https://www.marcfoujols.com/,891992372,SCI IMAGERIE MEDICALE ILE DE FRANCE,A,ALIDA CAILLE (AINOUCHE),68.20B
Maite Geny : MG IMMO,maite.geny@immosoluce.fr,https://www.pappers.fr/dirigeant/maite_geny_1995-06,477604094,FLOR'IMMO (AGENCE DE L'OCRE),A,FLORENCE BOLLEY (POCHARD),68.31Z
sigadb.fr,sig@sigadb.fr,http://www.sigadb.fr/,479807695,TRANS' INNO,A,,68.31Z
Action 34 Immobilier : a responsive website,info@action34immo.com,https://www.action34immo.com/en/site+responsive.html,845269620,SAS TYPIQUEMENT IMMO (SAS TYPIQUEMENT IMMO),A,JULIA HALLET,68.31Z
"Omnia Immobilier | Agence immobilière – Achat, Vente partout ...",info@omnia.ch,https://omnia.ch/,682040837,SMAC,A,,43.99A
Gestion Immobilière Tournaisienne - accueil,agence@git.be,https://www.git.be/fr,322865882,GITE FOUGERAIS (GITE FOUGERAIS),A,FRANCK JEAN RENE MAUSSION,68.32A
"iTimo – Gestion d'immeubles résidentiels, tertiaires ...",gestion@itimo.fr,http://itimo.fr/,803320290,4AM,A,ARTHUR HOCHMAN,68.32A
Catherine Piguet - Alma Immobilier | Paris,contact@alma-immobilier.fr,https://www.facebook.com/almaimmobilier/,353704158,SOCIETE TRANSACTIONS IMMOBILIERES (SOTRAM),A,CATHERINE PIGUET,68.10Z
AGENCE VIENOT Boulogne billancourt: immobilier,gestion@lagencedeboulogne.com,https://www.lagencedeboulogne.com/,812983716,VIENOT ASSOCIES,A,CELINE ANNE SIRVEN-VIENOT (DELORIEUX),68.31Z
Laetitia Bogo Email & Phone Number | Vendôme Exclusive ...,contact@vendomeexclusiveproperties.com,https://rocketreach.co/laetitia-bogo-email_168095465,441060498,LABORATOIRES VENDOME,C,,46.45Z
Condate | Saint-Jacques-de-la-Lande,contact@condate.fr,https://www.facebook.com/groupecondate/,383436862,CONDATE IMMOBILIER,C,,70.3A
"Société DEVARIM RE : Chiffre d'affaires, statuts, extrait ...",contact@devarim-re.com,https://www.pappers.fr/entreprise/devarim-re-913407276,913407276,DEVARIM RE,A,NICOLE SERRUYA,68.31Z
King Immobilier - Agence Saint-Maur/La Varenne ...,contact@king-immobilier.fr,https://www.facebook.com/kingImmobilierGroup/,751633058,BRUNEL IMMOBILIER,C,OWO NINA BRUNEL (HOUANGNE),68.31Z
Univers Viager : vendez ou achetez votre bien en viager !,info@univers-viager.fr,https://www.univers-viager.fr/,521440701,VIRAGE-VIAGER,A,ERIC GUILLAUME,68.31Z
SAEM Habiter à Yerres - Logements sociaux et gestion locative,contact@habiter-a-yerres.fr,https://www.habiter-a-yerres.fr/,449444009,SAEM HABITER A YERRES (HABITER A YERRES),A,PIERRICK ROGER JACQUES BOUTELEUX,68.20A
Découvrez la liste des bureaux Google,bureaux.est.parisien@gmail.com,https://about.google/intl/fr_ALL/company-info/locations/,315683623,AGENCE IMMOBILIER COMMERCE - AGENCE DES PLATEAUX (AIC),A,PIERRE-VINCENT MARIE JACQUES JEAN LANGLOIS,68.32A
Agence Jaspe | Saint Etienne,contact@agence-jaspe.fr,https://www.facebook.com/agencejaspe/?locale=fr_FR,441247418,JASPE,A,JEAN-PHILIPPE NICOLAS FARGIER,68.31Z
DOHM immobilier Le Puy-en-Velay / Yssingeaux,contact.lepuyenvelay@dohm.fr,https://www.facebook.com/DohmLePuy/,534105341,CEF IMMOBILIER,A,FRANCOISE ODILE PALHIER (FAYOLLE),68.31Z
Act'Immo: Agence immobilière Le Puy-en-Velay,contact@actimmo-43.fr,https://www.actimmo-43.fr/,414924571,ACT'IMMO,A,ALEXIA JAMON,68.31Z
Baille Immobilier | Marseille,contact@baille-immobilier.com,https://www.facebook.com/bailleimmobilier/,498995679,SFG BAILLE (LAFORET MARSEILLE 6),A,OLIVIER CAMPANA,68.31Z
Giletta Immobilier: Agence immobilière Nice,info@giletta-properties.com,https://www.giletta-properties.com/,432482933,CABINET GILETTA FABIENNE,A,LAURENT JEAN FRANCOIS BERGER,68.10Z
CAJUA - Propriétés - Provence,contact@cajua-proprietes.com,https://cajua-proprietes.com/fr/,444257208,INFINIM PROVENCE (INFINIM PROVENCE),C,,41.10A
Rochas & Rossollin Real Estate (@RochasRossollin),contact@rochas-rossollin.com,https://www.facebook.com/RochasRossollin/,977897719,S.C.I. 114 ESTATE,A,ELSA ISABELLE GEORGE HUISMAN,68.20B
Agence immobilière Mouriès ALPILLES IMMOBILIER mas ...,info@alpillesimmobilier.com,https://www.alpillesimmobilier.com/,666350145,SOC GESTION ACTIFS FINANCIERS IMMOBILIER (SOGAFI),A,FREDERIC ROUSSEAU,68.10Z
Sorguimmo à L'Isle-sur-la-Sorgue,sorguimmo@orange.fr,https://www.infobel.com/fr/france/sorguimmo/l_isle_sur_la_sorgue/FR101902272-0490383264/businessdetails.aspx,479432411,SORGU'IMMO INVESTISSEMENTS,A,AURELIEN COUVOUT,68.31Z
SOLAGI Cabinet immobilier expert | Transaction immobilière ...,contact@solagi.com,https://www.solagi.com/fr-fr/,322802679,AGENCE MARTY IMMOBILIER (ELEUTHERA/AGENCE MARTY IMMOBILIER),C,JEAN-FRANCOIS MESTRE,68.31Z
Sant'immo: Agence immobilière à Limoges (87000),contact@santimmo.fr,https://www.santimmo.fr/,479345472,EURL IMMO FRANCE 87,A,FLORENCE MARIE BATUT (ARBELLOT),68.31Z
"Société ALTER.IMMO : Chiffre d'affaires, statuts, extrait ...",sebastien@alterimmo-bearn.fr,https://www.pappers.fr/entreprise/alter.immo-810272294,810272294,ALTER.IMMO (ALTER.IMMO),A,SEBASTIEN HERVE JULIEN ALIBERT,68.32A
Socogefim : Agence immobilière à Vimoutiers spéc. du Pays d ...,info@socogefim.fr,https://www.socogefim.fr/,318610318,SOCIETE DE CONSEILS GESTION FINANCIERE ET IMMOBILIERE (SOCOGEFIM),A,CLAIRE TROCHU,68.31Z
IHome Immobilier Le Mans,contact@ihome.immo,https://www.facebook.com/p/IHome-Immobilier-Le-Mans-61560055119889/,942121690,I HOME INVEST,A,JÉRÔME DOMINIQUE CHRISTIAN CANET,68.31Z
Agence Immobilière Jouini | Tunis,contact@immobilierejouini.tn,https://www.facebook.com/jouini.immobiliere/?locale=fr_FR,107059875,JOUINI,A,MHAMED JOUINI,68.20B
Haute mer Immobilier - Agence immobilière aux Sables d ...,agence@hautemerimmobilier.com,https://hautemerimmobilier.com/,310863592,SOCIETE IMMOBILIERE DEPARTEMENT REUNION (SIDR),A,STANISLAS ALFONSI,68.20A
IMMOFLORE Besancon: Agence immobilière,agence@immoflore.com,https://www.immoflore.com/,450566609,SODEX IMMOFLORE,A,THIERRY KOVAZYC,68.31Z
Location 37: A Louer sur Tours et en Indre-et-Loire,contact@location37.fr,https://location37.fr/,380229443,SOCIETE HOTELIERE ET IMMOBILIERE DE TOURS-CENTRE (SHI TOURS-CENTRE),A,,55.10Z
Mathieu immobilier | Agence immobilière - Ardennes & Marne,dl@mathieuimmobilier.fr,https://www.mathieuimmobilier.fr/,752860205,MATHIEU MAGNARD,A,MATHIEU MARIE AMBROISE MAGNARD,68.20A
Seine Gestion: Agence immobilière Le Havre - Votre expert ...,comptabilite@seinegestion.fr,https://seinegestion.fr/,484772736,GK INVESTISSEMENT,A,LIONEL MOIOLI,68.31Z
"Agence immobilière à Évran, Tinténiac, Miniac-Morvan ...",agencescgi@immo-cgi.com,https://www.immo-cgi.com/,907679724,APIM IMMOBILIER D'ENTREPRISE (CGI PROMOTION),A,EMMANUEL MARIE PÉTERLÉ,68.20B
David Da Fonseca Immobilier: Agence immobilière ...,fontainebleau@dafonsecaimmobilier.com,https://www.dafonsecaimmobilier.com/,847718608,DE LA FONTAINE,A,DAVID DA FONSECA,68.31Z
Acheter une maison avec Casteljac Immobilier,contact@casteljac.fr,https://www.casteljac.fr/fr/immobilier/vente/maison,489605378,CONSEILS IMMOBILIER ET PATRIMOINE (CASTELJAC) (CIP),A,JEAN-FRANCOIS MICHEL FERNAND SCHNEIDER,68.31Z
PRIMONIA Gestionnaire de biens immobiliers,flabrousse@primonia.fr,https://www.primonia.fr/,817453053,PREIM LUMIERE,A,,68.20B
"Cabinet Loquis, votre agence immobilière à Nice, spécialiste ...",cog@loquis.fr,https://loquis.fr/,790519805,A GROUPE IMMOBILIER,C,MARIE CORMIER,68.31Z
Immobilier de luxe à Toulouse - 7-8 CONSULTING,contact@7-8consulting.com,https://7-8consulting.com/,832390207,CONSEIL IMMO (LARDENNE IMMOBILIER),A,BERTRAND PHILIPPE MARIE SERNY,68.31Z
SDI Les Solutions De l'Immobilier | Plobsheim,contact@sdimmobilier.fr,https://www.facebook.com/p/SDI-Les-Solutions-De-lImmobilier-100064167843569/?locale=fr_FR,424423770,CONSEIL NATIONAL DES AGENCES CENTURY 21 (CNA),A,CHARLOTTE EMILIE DELPECH (DAUTRAIX),82.99Z
Immo 5: Agence immobilière Noisy-le-Grand,agence@immo5.fr,https://immo5noisy.fr/fr/,751827189,ADEQUATION IMMOBILIER (CENTURY 21 ADEQUATION),A,MICHEL GUGGENBUHL,68.31Z
"Société IDOLE IMMO : Chiffre d'affaires, statuts, extrait d' ...",contact@idole-immo.fr,https://www.pappers.fr/entreprise/idole-immo-921826301,921826301,IDOLE IMMO,A,YANN FLORENT TACHEN,68.31Z
"Agence immobilière Lourdes ,Argelès-Gazost , Tarbes ...",lourdes@agenceeuropeenne.com,https://www.agenceeuropeenne.com/,519487748,AGENCE EUROPEENNE GESTION,A,MARIE-CHRISTINE LESTABLE (HARISPURU),68.32A
KUBIMMO,contact@kubimmo.com,https://www.kubimmo.com/,885279240,KUB 88 (KUBIMMO),A,,68.31Z
Conditions Générales d'Utilisation,info@myfabulousflat.com,https://www.myfabulousflat.com/conditions-generales-utilisation,353575053,COMPAGNIE FONCIERE ET FINANCIERE ET D INVESTISSEMENT IMMOBILIER (COFFIM) (COFFIM),A,LUC KIEFER,41.10A
AGENCE PRINCIPALE Poissy,poissy@agenceprincipale.com,https://www.agenceprincipalepoissy.com/,837980812,POISSY IMMOBILIER (LA RESIDENCE),A,MARTIAL CLAUDE JEAN BARDE,68.31Z
IMMOCORAL Le Bourget: Agence Immobilière au Bourget ...,contact@immocoral.fr,https://www.immocoral.fr/,219300134,COMMUNE DU BOURGET,A,,84.11Z
LC GESTION: Agence immobilière à Puyricard vente location ...,info@lcgestion.com,https://www.lcgestion.com/,489916932,LC GESTION,A,IVAN CANO,68.31Z
Helman Immobilier: L'immobilier par excellence dans les ...,contact@helman-immobilier.com,https://www.helman-immobilier.com/,572045151,SOCIETE IMMOBILIERE DE LOCATION POUR L'INDUSTRIE ET LE COMMERCE SILIC (SILIC),C,,68.20B
AVM immobilier | Puget-Théniers,contact@avmimmobilier.com,https://www.facebook.com/avmimmobilier/,881641559,AVM PARTICIPATIONS,A,ALEXANDRE FIEVET,41.10A
Anne Leblond | Antibes,anne.leblond@outlook.fr,https://www.facebook.com/anne.immobilier.antibes/,811960152,ANNE-MARIE REBOUL,A,ANNE-MARIE REBOUL,68.31Z
Logis Service Hyères et environs,contact@logiservice.immo,https://www.logiservice.immo/,775559115,CAISSE D ASSURANCE RETRAITE ET DE LA SANTE AU TRAVAIL (CARSAT SUD EST),A,,84.30A
Agence SOMATRIM,gerance@somatrim.fr,https://www.somatrim.fr/details-agence+somatrim-2090,315485896,SOMATRIM SOC MARI ADMIN TRANS,A,ALAIN CLAUDE ARNOULD,68.32A
"Agence RBI: Agence immobilière Toulouse, Achat, Vente ...",contact@agencerbi.com,https://www.agencerbi.com/,901270132,EXECUTIVE HOMES TOULOUSE (AGENCE RBI),A,LINDSAY BENHAMMA (LOVELLE),68.31Z
Nos agences,icg@agencebazille.fr,https://www.agencebazille.fr/nos-agences/1,902418821,DUNE AGENCE IMMOBILIERE,A,ETIENNE LESGOURGUES,68.31Z
[BIENTÔT EN VENTE] L'OPPORTUNITÉ ...,lagencedore@gmail.com,https://www.facebook.com/61583004876545/posts/-bient%C3%B4t-en-vente-lopportunit%C3%A9-rare-%C3%A0-5-minutes-du-chu-vous-recherchez-le-parfai/122130543255100162/,910720762,A BIENTOT (A BIENTOT),A,EWELINA NISKA,47.59A
Eko Immo Agence immobilière du pays de gex recherche ...,eko.immo.carole@gmail.com,https://www.instagram.com/p/DFzaEtuo6Ci/,759200751,SEM DE CONSTRUCTION DU DPT DE L AIN (SEMCODA),A,CAROLE GUYLAINE GEORGETTE BONTEMPS-HESDIN (BONTEMPS),68.20A
L'équipe VRI – Mon bien - By Victor et Richard,contact@victoretrichard.fr,https://victoretrichardpro.fr/?page_id=125,414781088,GROUPE IMMOBILIER DE FRANCE (GIF),A,LUDOVIC POUZOL,68.31Z
Immocamp I vente de camping I cabinet immobilier,contact@immocamp.com,https://www.immocamp.com/,809672975,CAMPING LE BONTEMPS,A,,68.10Z
Agence immobilière Le Mans | Jousse Péan,immobilier@joussepean.fr,https://www.jousse-pean.fr/,441574399,CADEXA IMMOBILIER,A,ADÈLE FRANÇOISE COLETTE CHEVALLIER,68.31Z
Agence immobilière Mer et Campagne à Bretignolles-sur-Mer,contact@immobilier85.com,https://www.meretcampagne.com/,397458837,AGENCE DU MARAIS GIRARD,A,FREDERIC LELEU,68.31Z
Agence immobilière Paris 15 FREDēLION Saint-Charles,saint-charles@fredelion.com,https://www.fredelion.com/fr/nos-agences/paris-15-fred%3Flion-saint-charles/43,893562504,ALIGRE IMMOBILIER,C,LIONEL BISMUTH,68.31Z
Cabinet Bernat,cabinetbernat@gmail.com,https://cabinet-bernat.fr/,412144826,CITYA NANTES (CITYA NANTES CITYA MELLINET) (CITYA OIL),A,JEAN-REGIS ALBOUY,68.32A
Azeo Real state | Conseil stratégie immobilier d'entreprise ...,contact@azeo-re.com,https://www.azeo-re.com/,410905285,LARENA,A,MICHEL DUBOURDEAUX,70.10Z
Agence Riviera Villas - Tourisme Beaulieu sur mer,agence.riviera.villas@wanadoo.fr,https://destination.beaulieusurmer.fr/commerce-et-service/agence-riviera-villas/,514221225,BEAULIEU,A,IURII BORYSOV,68.20B
Gmail,sarlmmigestion@gmail.com,https://www.google.com/gmail,939414447,SG IMMOBILIER,A,SVETLANA ABRAMOVNA SKRYPNYK (GIL'CENKO),68.20B
Sections,immofides@aol.com,https://www.immofides.fr/sections-page,984318725,SCCV ONDOA,A,,41.10D
CSI Entreprise | Saint-Germain-en-Laye,contact@csi-entreprise.fr,https://www.facebook.com/CSIconseilimmobilierentreprise/?locale=fr_FR,450298609,CSI PARIS,A,ERIC ROBIEZ,68.31Z
Helix Immobilier: Agence immobilière Saint Germain en Laye ...,saintgermain@heliximmobilier.com,https://www.heliximmobilier.com/,800402950,HELIX TRANSACTION LOCATION (HTL),A,MATTHIEU HELIX,68.31Z
"Société LVA PARIS : Chiffre d'affaires, statuts, extrait d' ...",elodie@lva-paris.fr,https://www.pappers.fr/entreprise/lva-paris-981689912,981689912,LVA PARIS (LVA),A,,68.31Z
AVEFI – Finance et Patrimone,contact@avefi.com,https://avefi.com/,212201628,COMMUNE DE PAIMPOL,A,,84.11Z
Syndic / Transaction / Gestion (@domo.gestion),contact@domo-gestion.com,https://www.instagram.com/domo.gestion/,402916282,DOMO'GEST,A,MICHEL PARFAIT,68.31Z
MHT USA,mht@agencemht.com,https://www.linkedin.com/company/mht-usa,529939282,MH & ASSOCIES (MH ET ASSOCIES),C,MARTINE HAUSER,68.31Z
Nathalie Morel - Realtor X - Webflow Ecommerce website template,nmorel@les3grilles.com,https://www.agenceles3grilles.fr/agent/nathalie-morel?c0f47f8c_page=3,390533743,ANTOINE MOREL,A,ANTOINE MOREL,68.20B
MBA HOUSING | INSEAD Apartment Rentals | Fontainebleau,contact@mbahousing.fr,https://www.mbahousing.fr/,428274898,FONTAINEBLEAU IMMOBILIER (FONTAINEBLEAU IMMOBILIER),C,,68.31Z
Mentions legales,contact@vdimmo.com,https://www.vdimmo.com/fr/mentions-legales,311889075,SOCIETE DE GESTION IMMOBILIERE (SGI),A,VINCENT MARIE ROGER GERMAIN NEYRET,68.31Z
Logis des Cadres Fimmopar Saint Etienne,contact@logisdescadres.com,https://www.pagesjaunes.fr/pros/00417801,793204504,FIMMOPAR,A,NICOLAS FRANC,68.31Z
Confidence - Agence immobilière IMMOBILIER À ANNECY,contact@agence-confidence.com,https://www.agence-confidence.com/,844197053,CONFIDENCE (CONFIDENCE),A,LAURE DOMINIQUE LABROSSE,68.31Z
"Société LULU IMMO : Chiffre d'affaires, statuts, extrait d' ...",contact@luluimmo.fr,https://www.pappers.fr/entreprise/lulu-immo-949287908,949287908,LULU IMMO (LULU IMMO),A,GILLES VERON,68.31Z
Sainte-Foy agence,sc@saintefoy-agence.fr,https://www.saintefoy-agence.fr/,494634785,AGENCE EDEN AQUITAINE (A.E.A),C,,68.31Z
En savoir plus sur l'agence ATI,contact@ati-immo.fr,https://www.ati-immo.fr/en-savoir-plus-sur-lagence-ati/,531622108,AGENCE TALEC IMMO (A.T.I.),A,EMILIE AUDE TALEC (RAMIREZ),68.31Z
Les biens à louer,contact@montoitenauvergne.fr,https://montoitenauvergne.fr/biens-a-louer/,811059328,DDL IMMOBILIER,A,DOMINIQUE LAGRANGE,68.20B
propriUp,bienvenue@propriUp.fr,https://propriup.fr/,882516149,MA REGIE LYONNAISE (PROPRI'UP) (PROPRI'UP) (MRL),C,DAVID CLAUDE ADRIEN TARAQUOIS-GUYON (TARAQUOIS),68.32A
Agence Ulyssimmo.fr | Rosières-en-Santerre,agence@heliosimmo.fr,https://www.facebook.com/ulyssimmo/?locale=fr_FR,453567372,AGENCE CONCEPT IMMO (ACI),A,CHRISTOPHE ANDRE SIX,68.31Z
Innov Immobilier Saint-Vit,contact.saint-vit@innov-immobilier.fr,https://www.facebook.com/p/Innov-Immobilier-Saint-Vit-61554805689527/,385290309,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE (ADEME),A,RACHEL MAKILA (BAUDRY),84.13Z
Immoplus (@immoplus_amiens),contact@immoplusamiens.com,https://www.instagram.com/immoplus_amiens/,838915528,IMMO+ GESTION (IMMO+GESTION),A,REMI ERIC LENIN,68.20B
VENDU PAR L'AGENCE !#immobilier #tourcoing ...,contact@asdelimmobilier.fr,https://www.instagram.com/p/CLZXd9khz1D/,451580310,SARL CONFIANCE IMMO,A,HERVE HANNON,68.31Z
PERLIMMO Agence Immobilière Nancy | Tomblaine,perlimmo@yahoo.fr,https://www.facebook.com/Perlimmo/?locale=fr_FR,488018425,PERLIMMO,A,LAURENT CONTAL,68.31Z
Béarn Pyrénées Immo: Agence immobilière à Pau Sud,contact@bpi64.fr,https://bpi64.fr/,095780219,PAU BEARN HABITAT (SBEMH),A,FRANCOIS RENE JEAN LUCIEN BAYROU,68.20A
Trudaines : un réseau de mandataires est né,samy.santamarina@trudaines.com,https://www.immomatin.com/franchise/reseau-mandataires/trudaines-un-reseau-de-mandataires-est-ne.html,517911087,2M IMMOBILIER,A,FRANCK CLAUDE PAUL MANNIER,68.31Z
Demulder: Agence immobilière Ezanville,gestion@demulder.fr,https://www.demulder.fr/,495100711,LE MOUFLON,C,JEAN MARIE CAMBE,68.20B
Agence immobilière Côte d'Azur & région parisienne BBII ...,bbii.immo@gmail.com,https://www.bbii.fr/,513965970,BERENGUER & BERENGUER IMMOBILIER INTERNATIONAL (BBII),A,EVA SUSANNE BERENGUER (SAILER),68.31Z
"Immobilier Saint-Lô – Achat, Vente & Location",saintlo@cabinetfolliot.com,https://www.cabinetfolliot.com/agence/44662___/folliot-saint-lo.html,950619841,OUEST IMMOBILIER,C,,68.31Z
FAURE IMMO: Agence immobilière Brive la Gaillarde Objat ...,accueil@faureimmo.fr,https://www.faureimmo.fr/,524379492,FD IMMOBILIER,A,SEBASTIEN DEBRACH,68.31Z
Compte extranet,secretariat@agence-agei.fr,https://www.agence-agei.fr/compte-extranet.html,300413515,ADMINISTR GERANCE EQUIP IMMOB (AGEI),A,JEAN PIERRE DELNOMDEDIEU,68.31Z
Horse Immo - Horse Immo - L'immobilier équestre,contact@horse-immo.fr,https://www.horse-immo.fr/,652001504,IMMOPOLE (CHATEAU DE LA JARTHE EVENTS),A,FRANCOIS JOSEPH BERNARD,55.10Z
"Miraillès Immobilier, agence immobilière Revel et environs",mirailles-immobilier@wanadoo.fr,https://www.miraillesimmobilier.com/,327735882,ALAIN MIRAILLES,A,ALAIN DOMINIQUE MIRAILLES,68.31Z
makelaars-frankrijk,info@jbs-makelaar-frankrijk.com,https://makelaars-frankrijk.startpagina.net/,490960226,ALBATROS IMMO,A,GILBERT LE DINH,68.31Z
"Société RAR IMMO : Chiffre d'affaires, statuts, extrait ...",rar-immo@orange.fr,https://www.pappers.fr/entreprise/rar-immo-939132577,529578619,RAR IMMO,C,ALAIN MARCEL ROLAND,68.31Z
